wavelength_nm,intensity_au
6.460225079086255846e+02,-7.122224473300317257e-04
6.461416110453642432e+02,-4.615869819939608597e-04
6.462607148673513393e+02,-1.965399774010385785e-03
6.463798193717613003e+02,-3.863963423931396162e-04
6.464989245557683262e+02,-5.618411681283892387e-04
6.466180304165466168e+02,4.407006932158941711e-04
6.467371369512707133e+02,3.404465070814658464e-04
6.468562441571145882e+02,-1.044314438903334599e-05
6.469753520312526689e+02,-3.550669092264043225e-05
6.470944605708591553e+02,7.665267981527862807e-04
6.472135697731084747e+02,-1.088175645334137943e-03
6.473326796351745998e+02,6.474749521178791280e-05
6.474517901542321852e+02,9.169080773544287678e-04
6.475709013274552035e+02,-2.360150631914971020e-04
6.476900131520180821e+02,-1.012985005733316700e-03
6.478091256250950210e+02,2.320466683236425531e-03
6.479282387438602200e+02,-2.109515166578900208e-04
6.480473525054881065e+02,4.156371466822870900e-04
6.481664669071529943e+02,-1.965399774010385785e-03
6.482855819460289695e+02,6.474749521178791280e-05
6.484046976192904594e+02,-7.372859938636388069e-04
6.485238139241116642e+02,6.913361585519650371e-04
6.486429308576668973e+02,-1.357608770570687773e-04
6.487620484171302451e+02,1.769068659497069745e-03
6.488811665996762486e+02,-6.620953542628175634e-04
6.490002854024789940e+02,5.910819724175367124e-04
6.491194048227129088e+02,-1.689700762140708109e-03
6.492385248575521928e+02,1.650016813462162511e-04
6.493576455041710460e+02,-7.122224473300317257e-04
6.494767667597438958e+02,-3.550669092264043225e-05
6.495958886214448285e+02,-1.639573669073493946e-03
6.497150110864482713e+02,-3.362692493259254538e-04
6.498341341519284242e+02,1.148745882790020752e-04
6.499532578150596009e+02,6.474749521178791280e-05
6.500723820730160014e+02,-7.623495403972458881e-04
6.501915069229719393e+02,8.667809842872146054e-04
6.503106323621018419e+02,3.655100536150729276e-04
6.504297583875795681e+02,1.650016813462162511e-04
6.505488849965798863e+02,-9.628579126661025375e-04
6.506680121862767692e+02,2.151287744134304134e-04
6.507871399538446440e+02,5.660184258839296313e-04
6.509062682964574833e+02,9.670351704216429301e-04
6.510253972112900556e+02,4.908277862831083877e-04
6.511445266955161060e+02,-1.012985005733316700e-03
6.512636567463102892e+02,1.900652278798233322e-04
6.513827873608468053e+02,-1.106973305234616826e-04
6.515019185362998542e+02,-9.377943661324954563e-04
6.516210502698436358e+02,1.399381348126091699e-04
6.517401825586525774e+02,3.905736001486800088e-04
6.518593153999008791e+02,9.169080773544287678e-04
6.519784487907627408e+02,-4.365234354603537785e-04
6.520975827284125899e+02,8.166538912200004430e-04
6.522167172100246262e+02,1.192607089224106661e-03
6.523358522327730498e+02,-1.514255936405458323e-03
6.524549877938322879e+02,7.163997050855721183e-04
6.525741238903765407e+02,-3.112057027923183727e-04
6.526932605195800079e+02,-1.965399774010385785e-03
6.528123976786171170e+02,-2.109515166578900208e-04
6.529315353646620679e+02,5.158913328167154689e-04
6.530506735748890605e+02,-1.990463320543992866e-03
6.531698123064722949e+02,7.163997050855721183e-04
6.532889515565864258e+02,-2.441607158148920761e-03
6.534080913224051983e+02,8.918445308208216866e-04
6.535272316011033809e+02,-6.620953542628175634e-04
6.536463723898550597e+02,-2.360150631914971020e-04
6.537655136858343212e+02,-1.138302738401352106e-03
6.538846554862155926e+02,3.404465070814658464e-04
6.540037977881731877e+02,3.968394867818082484e-05
6.541229405888814199e+02,8.417174377536075242e-04
6.542420838855143757e+02,-1.764891401741529352e-03
6.543612276752464822e+02,-1.012985005733316700e-03
6.544803719552519397e+02,2.401923209470374946e-04
6.545995167227050615e+02,4.657642397495012523e-04
6.547186619747801615e+02,-8.876672730652812940e-04
6.548378077086513258e+02,-1.357608770570687773e-04
6.549569539214930955e+02,-4.114598889267466974e-04
6.550761006104794433e+02,7.414632516191791995e-04
6.551952477727850237e+02,2.903194140142516841e-04
6.553143954055836957e+02,5.158913328167154689e-04
6.554335435060500004e+02,-2.190971692812849515e-03
6.555526920713581376e+02,-4.114598889267466974e-04
6.556718410986823073e+02,8.981104174539499398e-05
6.557909905851970507e+02,-6.057023745624751343e-05
6.559101405280762265e+02,-3.362692493259254538e-04
6.560292909244944894e+02,-4.365234354603537785e-04
6.561484417716258122e+02,-3.863963423931396162e-04
6.562675930666447357e+02,-5.367776215947821575e-04
6.563867448067253463e+02,-1.840082041342350596e-03
6.565058969890419576e+02,5.158913328167154689e-04
6.566250496107688832e+02,1.650016813462162511e-04
6.567442026690803232e+02,-5.367776215947821575e-04
6.568633561611507048e+02,3.655100536150729276e-04
6.569825100841541143e+02,1.493369647627391635e-03
6.571016644352648655e+02,-2.241098785880063678e-03
6.572208192116573855e+02,-8.563378398985460138e-05
6.573399744105058744e+02,-1.044314438903334599e-05
6.574591300289844185e+02,9.169080773544287678e-04
6.575782860642675587e+02,1.017162263488857092e-03
6.576974425135292677e+02,8.667809842872146054e-04
6.578165993739442001e+02,-6.370318077292104822e-04
6.579357566426863286e+02,-4.866505285275679409e-04
6.580549143169299668e+02,-4.615869819939608597e-04
6.581740723938494284e+02,3.153829605478587652e-04
6.582932308706192543e+02,-1.363874657203815836e-03
6.584123897444131899e+02,4.407006932158941711e-04
6.585315490124058897e+02,6.474749521178791280e-05
6.586507086717715538e+02,5.910819724175367124e-04
6.587698687196843821e+02,-6.370318077292104822e-04
6.588890291533186883e+02,1.718941566429855582e-03
6.590081899698487859e+02,-3.112057027923183727e-04
6.591273511664487614e+02,-1.608244235906758585e-04
6.592465127402931557e+02,1.462040214457373858e-05
6.593656746885561688e+02,8.667809842872146054e-04
6.594848370084118869e+02,-4.615869819939608597e-04
6.596039996970348511e+02,2.652558674806446029e-04
6.597231627515991477e+02,-3.550669092264043225e-05
6.598423261692792039e+02,-1.414001750271029999e-03
6.599614899472489924e+02,7.163997050855721183e-04
6.600806540826831679e+02,3.968394867818082484e-05
6.601998185727557029e+02,-8.876672730652812940e-04
6.603189834146411386e+02,-7.122224473300317257e-04
6.604381486055134474e+02,-3.550669092264043225e-05
6.605573141425471704e+02,9.419716238880358489e-04
6.606764800229163939e+02,9.169080773544287678e-04
6.607956462437955452e+02,1.148745882790020752e-04
6.609148128023587105e+02,-1.363874657203815836e-03
6.610339796957803173e+02,1.819195752564283907e-03
6.611531469212345655e+02,-3.613327958595325350e-04
6.612723144758958824e+02,1.067289356556071255e-03
6.613914823569382406e+02,-2.109515166578900208e-04
6.615106505615360675e+02,-2.216035239346456596e-03
6.616298190868637903e+02,1.242734182291320823e-03
6.617489879300956090e+02,1.668814473362641420e-03
6.618681570884054963e+02,3.153829605478587652e-04
6.619873265589681068e+02,-4.114598889267466974e-04
6.621064963389575269e+02,4.657642397495012523e-04
6.622256664255480700e+02,-3.550669092264043225e-05
6.623448368159140500e+02,6.662726120183579560e-04
6.624640075072296668e+02,8.417174377536075242e-04
6.625831784966692339e+02,-1.489192389871851242e-03
6.627023497814070652e+02,4.657642397495012523e-04
6.628215213586172467e+02,-2.216035239346456596e-03
6.629406932254742060e+02,1.643750926829034339e-03
6.630598653791523702e+02,-3.613327958595325350e-04
6.631790378168257121e+02,-2.109515166578900208e-04
6.632982105356686588e+02,1.518433194160998716e-03
6.634173835328554105e+02,-1.263620471069387512e-03
6.635365568055603944e+02,-1.840082041342350596e-03
6.636557303509578105e+02,-9.879214591997096187e-04
6.637749041662217451e+02,-1.439065296804637080e-03
6.638940782485267391e+02,3.968394867818082484e-05
6.640132525950468789e+02,-2.692242623484991573e-03
6.641324272029564781e+02,6.662726120183579560e-04
6.642516020694299641e+02,1.217670635757713742e-03
6.643707771916414231e+02,6.474749521178791280e-05
6.644899525667651687e+02,-4.866505285275679409e-04
6.646091281919755147e+02,-3.112057027923183727e-04
6.647283040644467746e+02,-1.038048552266923781e-03
6.648474801813531485e+02,-1.363874657203815836e-03
6.649666565398688363e+02,7.665267981527862807e-04
6.650858331371682652e+02,-5.117140750611750763e-04
6.652050099704256354e+02,-3.863963423931396162e-04
6.653241870368152604e+02,1.399381348126091699e-04
6.654433643335113402e+02,-1.263620471069387512e-03
6.655625418576883021e+02,-3.863963423931396162e-04
6.656817196065201188e+02,-7.874130869308529693e-04
6.658008975771813311e+02,1.117416449623285417e-03
6.659200757668461392e+02,-9.127308195988883752e-04
6.660392541726888567e+02,2.596165695106103424e-03
6.661584327918835697e+02,-2.109515166578900208e-04
6.662776116216048194e+02,-5.869047146619963198e-04
6.663967906590266921e+02,-1.163366284934959187e-03
6.665159699013236150e+02,-1.357608770570687773e-04
6.666351493456695607e+02,-2.610786097251042103e-04
6.667543289892391840e+02,-7.372859938636388069e-04
6.668735088292064574e+02,1.650016813462162511e-04
6.669926888627459221e+02,-4.615869819939608597e-04
6.671118690870316641e+02,-5.618411681283892387e-04
6.672310494992378835e+02,-8.124766334644600504e-04
6.673502300965390077e+02,-1.357608770570687773e-04
6.674694108761093503e+02,1.894386392165105151e-03
6.675885918351229975e+02,-8.876672730652812940e-04
6.677077729707543767e+02,-5.618411681283892387e-04
6.678269542801778016e+02,-6.620953542628175634e-04
6.679461357605673584e+02,8.667809842872146054e-04
6.680653174090973607e+02,-4.365234354603537785e-04
6.681844992229422360e+02,-3.863963423931396162e-04
6.683036811992761841e+02,2.903194140142516841e-04
6.684228633352734050e+02,-6.057023745624751343e-05
6.685420456281082124e+02,1.217670635757713742e-03
6.686612280749548063e+02,2.401923209470374946e-04
6.687804106729877276e+02,-2.065653960144814109e-03
6.688995934193809489e+02,-1.163366284934959187e-03
6.690187763113087840e+02,-5.869047146619963198e-04
6.691379593459457737e+02,-1.288684017602994593e-03
6.692571425204657771e+02,-1.764891401741529352e-03
6.693763258320434488e+02,6.474749521178791280e-05
6.694955092778528751e+02,3.968394867818082484e-05
6.696146928550683697e+02,-6.620953542628175634e-04
6.697338765608640188e+02,-2.341352972014492002e-03
6.698530603924144771e+02,3.905736001486800088e-04
6.699722443468937172e+02,-1.858879701242829397e-04
6.700914284214761665e+02,-2.109515166578900208e-04
6.702106126133359112e+02,3.153829605478587652e-04
6.703297969196473787e+02,1.650016813462162511e-04
6.704489813375848826e+02,-1.044314438903334599e-05
6.705681658643225092e+02,-3.362692493259254538e-04
6.706873504970346858e+02,5.660184258839296313e-04
6.708065352328958397e+02,-9.377943661324954563e-04
6.709257200690798300e+02,4.657642397495012523e-04
6.710449050027611975e+02,1.242734182291320823e-03
6.711640900311141422e+02,-1.357608770570687773e-04
6.712832751513129779e+02,4.156371466822870900e-04
6.714024603605320181e+02,7.163997050855721183e-04
6.715216456559453491e+02,-9.127308195988883752e-04
6.716408310347275119e+02,-1.263620471069387512e-03
6.717600164940525929e+02,-6.057023745624751343e-05
6.718792020310950193e+02,4.156371466822870900e-04
6.719983876430287637e+02,8.417174377536075242e-04
6.721175733270283672e+02,-1.012985005733316700e-03
6.722367590802680297e+02,-6.370318077292104822e-04
6.723559448999220649e+02,-2.090717506678421191e-03
6.724751307831646727e+02,1.267797728824927904e-03
6.725943167271701668e+02,-5.618411681283892387e-04
6.727135027291128608e+02,8.918445308208216866e-04
6.728326887861669547e+02,-8.876672730652812940e-04
6.729518748955066485e+02,3.905736001486800088e-04
6.730710610543063694e+02,-8.375401799980671316e-04
6.731902472597403175e+02,8.417174377536075242e-04
6.733094335089828064e+02,-2.416543611615313680e-03
6.734286197992081497e+02,-2.216035239346456596e-03
6.735478061275904338e+02,-1.608244235906758585e-04
6.736669924913041996e+02,-1.038048552266923781e-03
6.737861788875234197e+02,-1.539319482939065405e-03
6.739053653134226352e+02,-6.119682611956034010e-04
6.740245517661759322e+02,-2.610786097251042103e-04
6.741437382429576246e+02,1.618687380295427258e-03
6.742629247409421396e+02,-1.589446576006279567e-03
6.743821112573035634e+02,-2.065653960144814109e-03
6.745012977892162098e+02,-6.620953542628175634e-04
6.746204843338543924e+02,1.819195752564283907e-03
6.747396708883924248e+02,1.443242554560177473e-03
6.748588574500045070e+02,-1.012985005733316700e-03
6.749780440158648389e+02,-7.372859938636388069e-04
6.750972305831478479e+02,6.412090654847508748e-04
6.752164171490278477e+02,-1.840082041342350596e-03
6.753356037106788108e+02,6.662726120183579560e-04
6.754547902652752782e+02,2.652558674806446029e-04
6.755739768099914500e+02,8.667809842872146054e-04
6.756931633420015260e+02,-1.163366284934959187e-03
6.758123498584800473e+02,6.161455189511437936e-04
6.759315363566008728e+02,-4.114598889267466974e-04
6.760507228335386571e+02,-2.360150631914971020e-04
6.761699092864674867e+02,-1.288684017602994593e-03
6.762890957125616751e+02,8.981104174539499398e-05
6.764082821089953086e+02,-7.372859938636388069e-04
6.765274684729430419e+02,2.652558674806446029e-04
6.766466548015788476e+02,-3.613327958595325350e-04
6.767658410920770393e+02,-2.360150631914971020e-04
6.768850273416119308e+02,7.665267981527862807e-04
6.770042135473579492e+02,1.017162263488857092e-03
6.771233997064891810e+02,-1.213493378002173349e-03
6.772425858161798260e+02,7.915903446863933619e-04
6.773617718736043116e+02,-8.124766334644600504e-04
6.774809578759369515e+02,-6.620953542628175634e-04
6.776001438203518319e+02,1.092352903089678336e-03
6.777193297040233801e+02,-1.288684017602994593e-03
6.778385155241257962e+02,2.401923209470374946e-04
6.779577012778333938e+02,-8.626037265316742128e-04
6.780768869623204864e+02,6.474749521178791280e-05
6.781960725747612742e+02,7.665267981527862807e-04
6.783152581123299569e+02,-1.357608770570687773e-04
6.784344435722009621e+02,6.474749521178791280e-05
6.785536289515484896e+02,-1.038048552266923781e-03
6.786728142475467394e+02,4.407006932158941711e-04
6.787919994573702525e+02,-7.874130869308529693e-04
6.789111845781930015e+02,5.158913328167154689e-04
6.790303696071894137e+02,-6.620953542628175634e-04
6.791495545415336892e+02,-2.109515166578900208e-04
6.792687393784001415e+02,-1.539319482939065405e-03
6.793879241149629706e+02,-5.117140750611750763e-04
6.795071087483966039e+02,5.910819724175367124e-04
6.796262932758751276e+02,6.474749521178791280e-05
6.797454776945730828e+02,-1.113239191867745025e-03
6.798646620016643283e+02,-6.871589007964246446e-04
6.799838461943236325e+02,7.414632516191791995e-04
6.801030302697248544e+02,-6.620953542628175634e-04
6.802222142250424213e+02,8.417174377536075242e-04
6.803413980574507605e+02,3.655100536150729276e-04
6.804605817641238446e+02,6.474749521178791280e-05
6.805797653422362146e+02,-1.038048552266923781e-03
6.806989487889618431e+02,-9.127308195988883752e-04
6.808181321014753848e+02,6.662726120183579560e-04
6.809373152769508124e+02,1.148745882790020752e-04
6.810564983125625531e+02,3.905736001486800088e-04
6.811756812054848069e+02,5.409548793503225501e-04
6.812948639528920012e+02,4.908277862831083877e-04
6.814140465519581085e+02,1.399381348126091699e-04
6.815332289998575561e+02,-5.117140750611750763e-04
6.816524112937647715e+02,-7.874130869308529693e-04
6.817715934308537271e+02,-1.106973305234616826e-04
6.818907754082990778e+02,1.192607089224106661e-03
6.820099572232746823e+02,3.404465070814658464e-04
6.821291388729550818e+02,1.092352903089678336e-03
6.822483203545145898e+02,3.404465070814658464e-04
6.823675016651270653e+02,1.067289356556071255e-03
6.824866828019673903e+02,-1.439065296804637080e-03
6.826058637622094238e+02,-1.689700762140708109e-03
6.827250445430274794e+02,-2.491734251216134923e-03
6.828442251415958708e+02,-2.610786097251042103e-04
6.829634055550890253e+02,-3.362692493259254538e-04
6.830825857806810291e+02,-7.623495403972458881e-04
6.832017658155461959e+02,2.401923209470374946e-04
6.833209456568588394e+02,-8.876672730652812940e-04
6.834401253017931595e+02,2.903194140142516841e-04
6.835593047475235835e+02,1.017162263488857092e-03
6.836784839912241978e+02,-1.739827855207922271e-03
6.837976630300693159e+02,1.418179008026570391e-03
6.839168418612332516e+02,1.042225810022464174e-03
6.840360204818903185e+02,9.670351704216429301e-04
6.841551988892149438e+02,-9.628579126661025375e-04
6.842743770803808729e+02,-6.057023745624751343e-05
6.843935550525629878e+02,-4.615869819939608597e-04
6.845127328029350338e+02,-9.377943661324954563e-04
6.846319103286716654e+02,1.399381348126091699e-04
6.847510876269470828e+02,-1.106973305234616826e-04
6.848702646949354857e+02,-3.550669092264043225e-05
6.849894415298110744e+02,6.662726120183579560e-04
6.851086181287482759e+02,-2.040590413611207028e-03
6.852277944889212904e+02,-1.357608770570687773e-04
6.853469706075043177e+02,-8.626037265316742128e-04
6.854661464816717853e+02,1.643750926829034339e-03
6.855853221085978930e+02,-6.370318077292104822e-04
6.857044974854568409e+02,-1.815018494808743514e-03
6.858236726094230562e+02,-9.127308195988883752e-04
6.859428474776707390e+02,5.409548793503225501e-04
6.860620220873740891e+02,-6.620953542628175634e-04
6.861811964357075340e+02,-3.550669092264043225e-05
6.863003705198451598e+02,-4.365234354603537785e-04
6.864195443369613940e+02,-8.563378398985460138e-05
6.865387178842304365e+02,-1.539319482939065405e-03
6.866578911588266010e+02,1.819195752564283907e-03
6.867770641579240873e+02,1.317924821892142067e-03
6.868962368786972092e+02,7.665267981527862807e-04
6.870154093183202804e+02,-2.591988437350563248e-03
6.871345814739675006e+02,-4.114598889267466974e-04
6.872537533428132974e+02,-1.063112098800530862e-03
6.873729249220317570e+02,-4.866505285275679409e-04
6.874920962087971930e+02,-7.122224473300317257e-04
6.876112672002839190e+02,8.166538912200004430e-04
6.877304378936662488e+02,1.543496740694605797e-03
6.878496082861183822e+02,1.242734182291320823e-03
6.879687783748146330e+02,-7.623495403972458881e-04
6.880879481569293148e+02,-6.057023745624751343e-05
6.882071176296365138e+02,1.869322845631498069e-03
6.883262867901106574e+02,-6.119682611956034010e-04
6.884454556355260593e+02,-3.362692493259254538e-04
6.885646241630569193e+02,6.662726120183579560e-04
6.886837923698774375e+02,-1.213493378002173349e-03
6.888029602531620412e+02,5.409548793503225501e-04
6.889221278100849304e+02,-5.117140750611750763e-04
6.890412950378204187e+02,1.342988368425749148e-03
6.891604619335425923e+02,-1.357608770570687773e-04
6.892796284944259924e+02,-3.112057027923183727e-04
6.893987947176447051e+02,-6.057023745624751343e-05
6.895179606003730441e+02,1.117416449623285417e-03
6.896371261397853232e+02,5.158913328167154689e-04
6.897562913330559695e+02,7.163997050855721183e-04
6.898754561773589558e+02,-4.866505285275679409e-04
6.899946206698685955e+02,-7.372859938636388069e-04
6.901137848077593162e+02,-7.372859938636388069e-04
6.902329485882053177e+02,9.670351704216429301e-04
6.903521120083810274e+02,-2.165908146279242434e-03
6.904712750654603042e+02,8.667809842872146054e-04
6.905904377566178027e+02,-2.861421562587112915e-04
6.907096000790277230e+02,4.908277862831083877e-04
6.908287620298643787e+02,-1.388938203737422918e-03
6.909479236063018561e+02,-2.610786097251042103e-04
6.910670848055144688e+02,-2.360150631914971020e-04
6.911862456246767579e+02,1.242734182291320823e-03
6.913054060609625822e+02,1.650016813462162511e-04
6.914245661115464827e+02,6.412090654847508748e-04
6.915437257736027732e+02,6.474749521178791280e-05
6.916628850443055399e+02,-8.375401799980671316e-04
6.917820439208292100e+02,-1.338811110670208755e-03
6.919012024003478700e+02,-1.138302738401352106e-03
6.920203604800360608e+02,-3.112057027923183727e-04
6.921395181570678687e+02,1.643750926829034339e-03
6.922586754286174937e+02,1.462040214457373858e-05
6.923778322918594768e+02,-1.357608770570687773e-04
6.924969887439677905e+02,8.417174377536075242e-04
6.926161447821168622e+02,1.543496740694605797e-03
6.927353004034810056e+02,-8.563378398985460138e-05
6.928544556052345342e+02,-3.362692493259254538e-04
6.929736103845515345e+02,4.657642397495012523e-04
6.930927647386064336e+02,-3.613327958595325350e-04
6.932119186645734317e+02,3.905736001486800088e-04
6.933310721596267285e+02,5.910819724175367124e-04
6.934502252209407516e+02,8.417174377536075242e-04
6.935693778456898144e+02,-1.044314438903334599e-05
6.936885300310478897e+02,-8.626037265316742128e-04
6.938076817741895184e+02,-2.360150631914971020e-04
6.939268330722889004e+02,-7.122224473300317257e-04
6.940459839225203496e+02,-6.620953542628175634e-04
6.941651343220580657e+02,1.148745882790020752e-04
6.942842842680763624e+02,-1.414001750271029999e-03
6.944034337577495535e+02,3.968394867818082484e-05
6.945225827882518388e+02,2.195148950568390125e-03
6.946417313567574183e+02,-1.038048552266923781e-03
6.947608794604407194e+02,2.546038602038889261e-03
6.948800270964759420e+02,-2.109515166578900208e-04
6.949991742620375135e+02,-3.550669092264043225e-05
6.951183209542994064e+02,2.903194140142516841e-04
6.952374671704360480e+02,4.407006932158941711e-04
6.953566129076218658e+02,-9.127308195988883752e-04
6.954757581630308323e+02,6.474749521178791280e-05
6.955949029338374885e+02,-8.563378398985460138e-05
6.957140472172159207e+02,7.915903446863933619e-04
6.958331910103404425e+02,-7.874130869308529693e-04
6.959523343103854813e+02,1.017162263488857092e-03
6.960714771145251234e+02,-2.109515166578900208e-04
6.961906194199336824e+02,1.092352903089678336e-03
6.963097612237854719e+02,9.670351704216429301e-04
6.964289025232546919e+02,-5.869047146619963198e-04
6.965480433155157698e+02,-1.858879701242829397e-04
6.966671835977429055e+02,6.662726120183579560e-04
6.967863233671102989e+02,-6.620953542628175634e-04
6.969054626207922638e+02,-3.362692493259254538e-04
6.970246013559630001e+02,1.900652278798233322e-04
6.971437395697969350e+02,-2.610786097251042103e-04
6.972628772594682687e+02,-1.357608770570687773e-04
6.973820144221513146e+02,-7.372859938636388069e-04
6.975011510550202729e+02,1.443242554560177473e-03
6.976202871552493434e+02,9.419716238880358489e-04
6.977394227200131809e+02,-3.112057027923183727e-04
6.978585577464855305e+02,6.161455189511437936e-04
6.979776922318410470e+02,-4.365234354603537785e-04
6.980968261732537030e+02,-1.539319482939065405e-03
6.982159595678981532e+02,-9.377943661324954563e-04
6.983350924129482564e+02,-3.112057027923183727e-04
6.984542247055785538e+02,-2.109515166578900208e-04
6.985733564429633589e+02,2.903194140142516841e-04
6.986924876222767580e+02,-1.608244235906758585e-04
6.988116182406931784e+02,1.267797728824927904e-03
6.989307482953867066e+02,-1.664637215607101027e-03
6.990498777835317696e+02,6.662726120183579560e-04
6.991690067023025676e+02,1.017162263488857092e-03
6.992881350488735279e+02,8.918445308208216866e-04
6.994072628204187367e+02,8.667809842872146054e-04
6.995263900141123941e+02,-1.357608770570687773e-04
6.996455166271291546e+02,-9.628579126661025375e-04
6.997646426566428772e+02,-4.114598889267466974e-04
6.998837680998281030e+02,6.161455189511437936e-04
7.000028929538589182e+02,2.170085404034783044e-03
7.001220172159096364e+02,-7.623495403972458881e-04
7.002411408831546851e+02,-3.362692493259254538e-04
7.003602639527682641e+02,-1.044314438903334599e-05
7.004793864219245734e+02,2.401923209470374946e-04
7.005985082877978130e+02,-3.613327958595325350e-04
7.007176295475625238e+02,1.900652278798233322e-04
7.008367501983927923e+02,7.163997050855721183e-04
7.009558702374629320e+02,-3.362692493259254538e-04
7.010749896619470292e+02,5.910819724175367124e-04
7.011941084690197385e+02,-9.879214591997096187e-04
7.013132266558550327e+02,-1.915272680943171839e-03
7.014323442196273390e+02,4.407006932158941711e-04
7.015514611575108574e+02,7.414632516191791995e-04
7.016705774666799016e+02,8.918445308208216866e-04
7.017896931443086714e+02,-1.038048552266923781e-03
7.019088081875715943e+02,1.468306101093784554e-03
7.020279225936426428e+02,-2.109515166578900208e-04
7.021470363596963580e+02,9.419716238880358489e-04
7.022661494829070534e+02,6.474749521178791280e-05
7.023852619604488154e+02,-4.615869819939608597e-04
7.025043737894959577e+02,-9.879214591997096187e-04
7.026234849672227938e+02,3.968394867818082484e-05
7.027425954908035237e+02,7.163997050855721183e-04
7.028617053574125748e+02,-2.360150631914971020e-04
7.029808145642241470e+02,-1.338811110670208755e-03
7.030999231084124403e+02,1.092352903089678336e-03
7.032190309871518821e+02,-1.940336227476778920e-03
7.033381381976165585e+02,1.092352903089678336e-03
7.034572447369807833e+02,1.399381348126091699e-04
7.035763506024190974e+02,8.417174377536075242e-04
7.036954557911053598e+02,-5.367776215947821575e-04
7.038145603002139978e+02,-9.628579126661025375e-04
7.039336641269194388e+02,-1.263620471069387512e-03
7.040527672683958826e+02,8.417174377536075242e-04
7.041718697218174157e+02,-4.114598889267466974e-04
7.042909714843585789e+02,-6.620953542628175634e-04
7.044100725531934586e+02,1.900652278798233322e-04
7.045291729254963684e+02,5.910819724175367124e-04
7.046482725984415083e+02,-6.057023745624751343e-05
7.047673715692035330e+02,-6.620953542628175634e-04
7.048864698349561877e+02,-7.122224473300317257e-04
7.050055673928741271e+02,8.981104174539499398e-05
7.051246642401314375e+02,1.399381348126091699e-04
7.052437603739024325e+02,-4.114598889267466974e-04
7.053628557913614259e+02,-8.876672730652812940e-04
7.054819504896826174e+02,-6.119682611956034010e-04
7.056010444660403209e+02,-6.119682611956034010e-04
7.057201377176088499e+02,8.981104174539499398e-05
7.058392302415622908e+02,5.409548793503225501e-04
7.059583220350752981e+02,-1.138302738401352106e-03
7.060774130953217309e+02,-2.341352972014492002e-03
7.061965034194761301e+02,-4.866505285275679409e-04
7.063155930047125821e+02,-5.367776215947821575e-04
7.064346818482056278e+02,6.412090654847508748e-04
7.065537699471292399e+02,2.652558674806446029e-04
7.066728572986578456e+02,2.652558674806446029e-04
7.067919438999656450e+02,-1.238556924535780430e-03
7.069110297482270653e+02,4.407006932158941711e-04
7.070301148406160792e+02,-1.614510122539886865e-03
7.071491991743073413e+02,1.462040214457373858e-05
7.072682827464748243e+02,6.913361585519650371e-04
7.073873655542930692e+02,1.067289356556071255e-03
7.075064475949360485e+02,1.148745882790020752e-04
7.076255288655781897e+02,2.652558674806446029e-04
7.077446093633939199e+02,-4.615869819939608597e-04
7.078636890855570982e+02,-7.623495403972458881e-04
7.079827680292423793e+02,-1.739827855207922271e-03
7.081018461916239630e+02,5.409548793503225501e-04
7.082209235698760494e+02,-5.618411681283892387e-04
7.083400001611728385e+02,-6.119682611956034010e-04
7.084590759626887575e+02,5.409548793503225501e-04
7.085781509715980064e+02,8.417174377536075242e-04
7.086972251850747853e+02,-2.360150631914971020e-04
7.088162986002935213e+02,5.910819724175367124e-04
7.089353712144284145e+02,2.903194140142516841e-04
7.090544430246536649e+02,-1.489192389871851242e-03
7.091735140281436998e+02,-8.876672730652812940e-04
7.092925842220727191e+02,-1.138302738401352106e-03
7.094116536036149228e+02,-3.112057027923183727e-04
7.095307221699447382e+02,3.404465070814658464e-04
7.096497899182362517e+02,-1.357608770570687773e-04
7.097688568456638905e+02,9.670351704216429301e-04
7.098879229494018546e+02,-1.589446576006279567e-03
7.100069882266244576e+02,5.409548793503225501e-04
7.101260526745058996e+02,-5.367776215947821575e-04
7.102451162902204942e+02,-8.876672730652812940e-04
7.103641790709425550e+02,-8.626037265316742128e-04
7.104832410138462819e+02,4.908277862831083877e-04
7.106023021161061024e+02,-6.370318077292104822e-04
7.107213623748959890e+02,-1.940336227476778920e-03
7.108404217873905964e+02,-1.238556924535780430e-03
7.109594803507638971e+02,1.267797728824927904e-03
7.110785380621903187e+02,-3.112057027923183727e-04
7.111975949188440609e+02,-3.362692493259254538e-04
7.113166509178993238e+02,6.474749521178791280e-05
7.114357060565305346e+02,6.474749521178791280e-05
7.115547603319120071e+02,3.655100536150729276e-04
7.116738137412178276e+02,5.910819724175367124e-04
7.117928662816223095e+02,-3.068195821489097790e-03
7.119119179502999941e+02,8.918445308208216866e-04
7.120309687444246265e+02,1.650016813462162511e-04
7.121500186611710888e+02,5.910819724175367124e-04
7.122690676977131261e+02,-6.871589007964246446e-04
7.123881158512253933e+02,5.910819724175367124e-04
7.125071631188818628e+02,1.900652278798233322e-04
7.126262094978569621e+02,1.148745882790020752e-04
7.127452549853251185e+02,-1.113239191867745025e-03
7.128642995784603045e+02,-8.563378398985460138e-05
7.129833432744369475e+02,6.474749521178791280e-05
7.131023860704292474e+02,-2.360150631914971020e-04
7.132214279636116316e+02,1.650016813462162511e-04
7.133404689511583001e+02,-1.689700762140708109e-03
7.134595090302434528e+02,2.151287744134304134e-04
7.135785481980414033e+02,-8.876672730652812940e-04
7.136975864517264654e+02,-4.866505285275679409e-04
